nohup: ignoring input
psi0.01_Mdot3e-8_M0.1_Rd20	[2025-10-04 16:52:49] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.0e-01_Rd2.0e+01.h5
psi0.01_Mdot3e-8_M0.1_Rd50	[2025-10-04 17:33:42] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.0e-01_Rd5.0e+01.h5
psi0.01_Mdot3e-8_M0.1_Rd100	[2025-10-04 17:54:21] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.0e-01_Rd1.0e+02.h5
psi0.01_Mdot3e-8_M0.1_Rd150	[2025-10-04 19:46:37] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.0e-01_Rd1.5e+02.h5
psi0.01_Mdot3e-8_M0.1_Rd200	[2025-10-04 20:43:59] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.0e-01_Rd2.0e+02.h5
psi0.01_Mdot3e-8_M0.125_Rd10	[2025-10-04 20:44:02] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.2e-01_Rd1.0e+01.h5
psi0.01_Mdot3e-8_M0.125_Rd20	[2025-10-04 20:44:09] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.2e-01_Rd2.0e+01.h5
psi0.01_Mdot3e-8_M0.125_Rd50	[2025-10-04 21:24:17] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.2e-01_Rd5.0e+01.h5
psi0.01_Mdot3e-8_M0.125_Rd100	[2025-10-04 22:02:16] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.2e-01_Rd1.0e+02.h5
psi0.01_Mdot3e-8_M0.125_Rd150	[2025-10-04 23:59:15] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.2e-01_Rd1.5e+02.h5
psi0.01_Mdot3e-8_M0.125_Rd200	[2025-10-05 00:40:11] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.2e-01_Rd2.0e+02.h5
psi0.01_Mdot3e-8_M0.15_Rd10	[2025-10-05 01:22:45] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.5e-01_Rd1.0e+01.h5
psi0.01_Mdot3e-8_M0.15_Rd20	[2025-10-05 01:56:45] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.5e-01_Rd2.0e+01.h5
psi0.01_Mdot3e-8_M0.15_Rd50	[2025-10-05 04:10:08] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.5e-01_Rd5.0e+01.h5
psi0.01_Mdot3e-8_M0.15_Rd100	[2025-10-05 04:11:55] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.5e-01_Rd1.0e+02.h5
psi0.01_Mdot3e-8_M0.15_Rd150	[2025-10-05 06:07:08] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.5e-01_Rd1.5e+02.h5
psi0.01_Mdot3e-8_M0.15_Rd200	[2025-10-05 06:47:04] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-08_M1.5e-01_Rd2.0e+02.h5
psi0.01_Mdot1e-7_M0.01_Rd10	[2025-10-05 07:36:34] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-02_Rd1.0e+01.h5
psi0.01_Mdot1e-7_M0.01_Rd20	[2025-10-05 07:36:37] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-02_Rd2.0e+01.h5
psi0.01_Mdot1e-7_M0.01_Rd50	[2025-10-05 07:36:40] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-02_Rd5.0e+01.h5
psi0.01_Mdot1e-7_M0.01_Rd100	[2025-10-05 07:36:43] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-02_Rd1.0e+02.h5
psi0.01_Mdot1e-7_M0.01_Rd150	[2025-10-05 07:36:47] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-02_Rd1.5e+02.h5
psi0.01_Mdot1e-7_M0.01_Rd200	[2025-10-05 07:36:50] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-02_Rd2.0e+02.h5
psi0.01_Mdot1e-7_M0.05_Rd10	[2025-10-05 07:36:52] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M5.0e-02_Rd1.0e+01.h5
psi0.01_Mdot1e-7_M0.05_Rd20	[2025-10-05 08:55:59] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M5.0e-02_Rd2.0e+01.h5
psi0.01_Mdot1e-7_M0.05_Rd50	[2025-10-05 09:27:56] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M5.0e-02_Rd5.0e+01.h5
psi0.01_Mdot1e-7_M0.05_Rd100	[2025-10-05 09:27:59] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M5.0e-02_Rd1.0e+02.h5
psi0.01_Mdot1e-7_M0.05_Rd150	[2025-10-05 09:28:01] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M5.0e-02_Rd1.5e+02.h5
psi0.01_Mdot1e-7_M0.05_Rd200	[2025-10-05 09:28:04] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M5.0e-02_Rd2.0e+02.h5
psi0.01_Mdot1e-7_M0.1_Rd10	[2025-10-05 09:28:07] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-01_Rd1.0e+01.h5
psi0.01_Mdot1e-7_M0.1_Rd20	[2025-10-05 09:33:02] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-01_Rd2.0e+01.h5
psi0.01_Mdot1e-7_M0.1_Rd50	[2025-10-05 10:57:10] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-01_Rd5.0e+01.h5
psi0.01_Mdot1e-7_M0.1_Rd100	[2025-10-05 10:57:13] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-01_Rd1.0e+02.h5
psi0.01_Mdot1e-7_M0.1_Rd150	[2025-10-05 10:57:16] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-01_Rd1.5e+02.h5
psi0.01_Mdot1e-7_M0.1_Rd200	[2025-10-05 10:57:18] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.0e-01_Rd2.0e+02.h5
psi0.01_Mdot1e-7_M0.125_Rd10	[2025-10-05 10:57:21] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.2e-01_Rd1.0e+01.h5
psi0.01_Mdot1e-7_M0.125_Rd20	[2025-10-05 12:22:53] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.2e-01_Rd2.0e+01.h5
psi0.01_Mdot1e-7_M0.125_Rd50	[2025-10-05 13:43:11] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.2e-01_Rd5.0e+01.h5
psi0.01_Mdot1e-7_M0.125_Rd100	[2025-10-05 13:53:04] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.2e-01_Rd1.0e+02.h5
psi0.01_Mdot1e-7_M0.125_Rd150	[2025-10-05 13:53:07] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.2e-01_Rd1.5e+02.h5
psi0.01_Mdot1e-7_M0.125_Rd200	[2025-10-05 13:53:10] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.2e-01_Rd2.0e+02.h5
psi0.01_Mdot1e-7_M0.15_Rd10	[2025-10-05 13:53:12] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.5e-01_Rd1.0e+01.h5
psi0.01_Mdot1e-7_M0.15_Rd20	[2025-10-05 15:17:33] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.5e-01_Rd2.0e+01.h5
psi0.01_Mdot1e-7_M0.15_Rd50	[2025-10-05 16:42:34] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.5e-01_Rd5.0e+01.h5
psi0.01_Mdot1e-7_M0.15_Rd100	[2025-10-05 16:45:03] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.5e-01_Rd1.0e+02.h5
psi0.01_Mdot1e-7_M0.15_Rd150	[2025-10-05 16:45:06] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.5e-01_Rd1.5e+02.h5
psi0.01_Mdot1e-7_M0.15_Rd200	[2025-10-05 16:45:09] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot1.0e-07_M1.5e-01_Rd2.0e+02.h5
psi0.01_Mdot3e-7_M0.01_Rd10	[2025-10-05 16:45:11] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-02_Rd1.0e+01.h5
psi0.01_Mdot3e-7_M0.01_Rd20	[2025-10-05 16:45:14] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-02_Rd2.0e+01.h5
psi0.01_Mdot3e-7_M0.01_Rd50	[2025-10-05 16:45:17] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-02_Rd5.0e+01.h5
psi0.01_Mdot3e-7_M0.01_Rd100	[2025-10-05 16:45:19] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-02_Rd1.0e+02.h5
psi0.01_Mdot3e-7_M0.01_Rd150	[2025-10-05 16:45:22] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-02_Rd1.5e+02.h5
psi0.01_Mdot3e-7_M0.01_Rd200	[2025-10-05 16:45:25] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-02_Rd2.0e+02.h5
psi0.01_Mdot3e-7_M0.05_Rd10	[2025-10-05 16:45:27] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M5.0e-02_Rd1.0e+01.h5
psi0.01_Mdot3e-7_M0.05_Rd20	[2025-10-05 16:45:30] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M5.0e-02_Rd2.0e+01.h5
psi0.01_Mdot3e-7_M0.05_Rd50	[2025-10-05 16:45:33] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M5.0e-02_Rd5.0e+01.h5
psi0.01_Mdot3e-7_M0.05_Rd100	[2025-10-05 16:45:35] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M5.0e-02_Rd1.0e+02.h5
psi0.01_Mdot3e-7_M0.05_Rd150	[2025-10-05 16:45:38] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M5.0e-02_Rd1.5e+02.h5
psi0.01_Mdot3e-7_M0.05_Rd200	[2025-10-05 16:45:41] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M5.0e-02_Rd2.0e+02.h5
psi0.01_Mdot3e-7_M0.1_Rd10	[2025-10-05 16:45:44] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-01_Rd1.0e+01.h5
psi0.01_Mdot3e-7_M0.1_Rd20	[2025-10-05 17:40:48] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-01_Rd2.0e+01.h5
psi0.01_Mdot3e-7_M0.1_Rd50	[2025-10-05 17:40:50] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-01_Rd5.0e+01.h5
psi0.01_Mdot3e-7_M0.1_Rd100	[2025-10-05 17:40:53] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-01_Rd1.0e+02.h5
psi0.01_Mdot3e-7_M0.1_Rd150	[2025-10-05 17:40:56] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-01_Rd1.5e+02.h5
psi0.01_Mdot3e-7_M0.1_Rd200	[2025-10-05 17:40:59] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.0e-01_Rd2.0e+02.h5
psi0.01_Mdot3e-7_M0.125_Rd10	[2025-10-05 17:41:03] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.2e-01_Rd1.0e+01.h5
psi0.01_Mdot3e-7_M0.125_Rd20	[2025-10-05 18:14:32] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.2e-01_Rd2.0e+01.h5
psi0.01_Mdot3e-7_M0.125_Rd50	[2025-10-05 18:14:35] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.2e-01_Rd5.0e+01.h5
psi0.01_Mdot3e-7_M0.125_Rd100	[2025-10-05 18:14:37] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.2e-01_Rd1.0e+02.h5
psi0.01_Mdot3e-7_M0.125_Rd150	[2025-10-05 18:14:40] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.2e-01_Rd1.5e+02.h5
psi0.01_Mdot3e-7_M0.125_Rd200	[2025-10-05 18:14:43] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.2e-01_Rd2.0e+02.h5
psi0.01_Mdot3e-7_M0.15_Rd10	[2025-10-05 18:14:45] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.5e-01_Rd1.0e+01.h5
psi0.01_Mdot3e-7_M0.15_Rd20	[2025-10-05 18:36:56] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.5e-01_Rd2.0e+01.h5
psi0.01_Mdot3e-7_M0.15_Rd50	[2025-10-05 21:36:47] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.5e-01_Rd5.0e+01.h5
psi0.01_Mdot3e-7_M0.15_Rd100	[2025-10-05 21:36:50] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.5e-01_Rd1.0e+02.h5
psi0.01_Mdot3e-7_M0.15_Rd150	[2025-10-05 21:36:53] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.5e-01_Rd1.5e+02.h5
psi0.01_Mdot3e-7_M0.15_Rd200	[2025-10-05 21:36:55] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi0.01_Mdot3.0e-07_M1.5e-01_Rd2.0e+02.h5
psi100_Mdot1e-10_M0.01_Rd10	[2025-10-05 21:36:58] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.0e-02_Rd1.0e+01.h5
psi100_Mdot1e-10_M0.01_Rd20	Skipping: 100_1e-10_0.01_20
psi100_Mdot1e-10_M0.01_Rd50	Skipping: 100_1e-10_0.01_50
psi100_Mdot1e-10_M0.01_Rd100	[2025-10-05 21:53:30] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.0e-02_Rd1.0e+02.h5
psi100_Mdot1e-10_M0.01_Rd150	Skipping: 100_1e-10_0.01_150
psi100_Mdot1e-10_M0.01_Rd200	Skipping: 100_1e-10_0.01_200
psi100_Mdot1e-10_M0.05_Rd10	[2025-10-05 23:57:24] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M5.0e-02_Rd1.0e+01.h5
psi100_Mdot1e-10_M0.05_Rd20	Skipping: 100_1e-10_0.05_20
psi100_Mdot1e-10_M0.05_Rd50	Skipping: 100_1e-10_0.05_50
psi100_Mdot1e-10_M0.05_Rd100	[2025-10-06 00:11:32] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M5.0e-02_Rd1.0e+02.h5
psi100_Mdot1e-10_M0.05_Rd150	Skipping: 100_1e-10_0.05_150
psi100_Mdot1e-10_M0.05_Rd200	Skipping: 100_1e-10_0.05_200
psi100_Mdot1e-10_M0.1_Rd10	[2025-10-06 00:22:45] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.0e-01_Rd1.0e+01.h5
psi100_Mdot1e-10_M0.1_Rd20	Skipping: 100_1e-10_0.1_20
psi100_Mdot1e-10_M0.1_Rd50	Skipping: 100_1e-10_0.1_50
psi100_Mdot1e-10_M0.1_Rd100	[2025-10-06 00:30:23] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.0e-01_Rd1.0e+02.h5
psi100_Mdot1e-10_M0.1_Rd150	Skipping: 100_1e-10_0.1_150
psi100_Mdot1e-10_M0.1_Rd200	Skipping: 100_1e-10_0.1_200
psi100_Mdot1e-10_M0.125_Rd10	[2025-10-06 00:41:21] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.2e-01_Rd1.0e+01.h5
psi100_Mdot1e-10_M0.125_Rd20	Skipping: 100_1e-10_0.125_20
psi100_Mdot1e-10_M0.125_Rd50	[2025-10-06 02:02:03] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.2e-01_Rd5.0e+01.h5
psi100_Mdot1e-10_M0.125_Rd100	Skipping: 100_1e-10_0.125_100
psi100_Mdot1e-10_M0.125_Rd150	Skipping: 100_1e-10_0.125_150
psi100_Mdot1e-10_M0.125_Rd200	Skipping: 100_1e-10_0.125_200
psi100_Mdot1e-10_M0.15_Rd10	[2025-10-06 02:43:56] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.5e-01_Rd1.0e+01.h5
psi100_Mdot1e-10_M0.15_Rd20	[2025-10-06 03:20:30] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.5e-01_Rd2.0e+01.h5
psi100_Mdot1e-10_M0.15_Rd50	[2025-10-06 05:51:09] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.5e-01_Rd5.0e+01.h5
psi100_Mdot1e-10_M0.15_Rd100	[2025-10-06 08:11:21] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.5e-01_Rd1.0e+02.h5
psi100_Mdot1e-10_M0.15_Rd150	Skipping: 100_1e-10_0.15_150
psi100_Mdot1e-10_M0.15_Rd200	[2025-10-06 08:49:14] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot1.0e-10_M1.5e-01_Rd2.0e+02.h5
psi100_Mdot3e-10_M0.01_Rd10	[2025-10-06 10:15:10] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-02_Rd1.0e+01.h5
psi100_Mdot3e-10_M0.01_Rd20	[2025-10-06 11:49:16] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-02_Rd2.0e+01.h5
psi100_Mdot3e-10_M0.01_Rd50	[2025-10-06 12:26:22] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-02_Rd5.0e+01.h5
psi100_Mdot3e-10_M0.01_Rd100	[2025-10-06 13:16:46] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-02_Rd1.0e+02.h5
psi100_Mdot3e-10_M0.01_Rd150	[2025-10-06 18:16:41] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-02_Rd1.5e+02.h5
psi100_Mdot3e-10_M0.01_Rd200	[2025-10-06 19:01:58] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-02_Rd2.0e+02.h5
psi100_Mdot3e-10_M0.05_Rd10	[2025-10-06 19:58:40] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M5.0e-02_Rd1.0e+01.h5
psi100_Mdot3e-10_M0.05_Rd20	[2025-10-06 21:32:48] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M5.0e-02_Rd2.0e+01.h5
psi100_Mdot3e-10_M0.05_Rd50	[2025-10-06 23:14:05] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M5.0e-02_Rd5.0e+01.h5
psi100_Mdot3e-10_M0.05_Rd100	[2025-10-07 00:11:47] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M5.0e-02_Rd1.0e+02.h5
psi100_Mdot3e-10_M0.05_Rd150	[2025-10-07 01:17:14] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M5.0e-02_Rd1.5e+02.h5
psi100_Mdot3e-10_M0.05_Rd200	[2025-10-07 02:26:51] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M5.0e-02_Rd2.0e+02.h5
psi100_Mdot3e-10_M0.1_Rd10	[2025-10-07 02:51:06] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-01_Rd1.0e+01.h5
psi100_Mdot3e-10_M0.1_Rd20	[2025-10-07 02:53:58] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-01_Rd2.0e+01.h5
psi100_Mdot3e-10_M0.1_Rd50	[2025-10-07 06:00:09] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-01_Rd5.0e+01.h5
psi100_Mdot3e-10_M0.1_Rd100	[2025-10-07 06:14:43] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-01_Rd1.0e+02.h5
psi100_Mdot3e-10_M0.1_Rd150	[2025-10-07 06:19:06] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-01_Rd1.5e+02.h5
psi100_Mdot3e-10_M0.1_Rd200	[2025-10-07 07:21:34] Launching: /home/mbalogh/projects/PlanetFormation/DiscEvolution/output/HJpaper/winds_mig_psi100.0_Mdot3.0e-10_M1.0e-01_Rd2.0e+02.h5
