# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 949999.9999999932yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 950000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1278.793576439819 4862.877518309323 0.00015399352771392939 0.0004619805831417882 1e-05 0.5782576096595081 1.31254E-09 6.09235E-09
0.131905225 1190.7124791817218 3955.304082782197 0.00014529624338097263 0.00043588873014291786 1e-05 0.6619975575503126 1.31876E-09 6.04677E-09
0.155625625 1115.5321373430206 3273.370080653136 0.000131085678861708 0.000393257036585124 1e-05 0.7494471927834034 1.32398E-09 6.00818E-09
0.18130622500000002 1050.5293679252254 2749.026162309681 0.00011824970335172684 0.0003547491100551805 1e-05 0.8404380251953636 1.32843E-09 5.97516E-09
0.208947025 993.6975040332519 2337.8478250033004 0.00010674256908481229 0.00032022770725443684 1e-05 0.9348336313511816 1.33224E-09 5.94660E-09
0.23854802500000002 943.5318739121197 2009.908329142766 9.647619090758862e-05 0.00028942857272276585 1e-05 1.0325106394357342 1.33552E-09 5.92162E-09
0.27010922499999995 898.8808437071687 1744.4791342038443 8.734336058978681e-05 0.00026203008176936044 1e-05 1.133356205111991 1.33837E-09 5.89958E-09
0.30363062499999993 858.847136075095 1526.852180668919 7.92308005664815e-05 0.0002376924016994445 1e-05 1.2372659368050112 1.34084E-09 5.87997E-09
0.33911222499999993 822.7206414068381 1346.3683501073017 7.202725668139038e-05 0.00021608177004417113 1e-05 1.3441421366451791 1.34298E-09 5.86240E-09
0.37655402499999996 789.931552701656 1195.1572487607712 6.562811302344981e-05 0.00019688433907034944 1e-05 1.453892268751836 1.34484E-09 5.84654E-09
