# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 869999.9999999995yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 870000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1298.6685874562002 4938.453430809554 0.00019004946479811202 0.0005701483943943361 1e-05 0.5781745033532771 1.35347E-09 6.28319E-09
0.131905225 1209.2140394395765 4016.7584908405734 0.00017938906112973367 0.000538167183389201 1e-05 0.6619078872197761 1.35987E-09 6.23614E-09
0.155625625 1132.858413354512 3324.2062518378443 0.00016195281393718646 0.0004858584418115594 1e-05 0.7493558095692999 1.36526E-09 6.19625E-09
0.18130622500000002 1066.8400747802864 2791.701128359409 0.00014617993917533613 0.0004385398175260084 1e-05 0.84034616498726 1.36984E-09 6.16213E-09
0.208947025 1009.120920289322 2374.125318452429 0.00013202206568712496 0.00039606619706137485 1e-05 0.9347425275723515 1.37376E-09 6.13260E-09
0.23854802500000002 958.1727051760586 2041.0851441368538 0.00011937662988160399 0.000358129889644812 1e-05 1.0324216038391572 1.37715E-09 6.10678E-09
0.27010922499999995 912.8257516755867 1771.5287100599735 0.00010811633529822303 0.0003243490058946691 1e-05 1.1332707213158928 1.38008E-09 6.08400E-09
0.30363062499999993 872.1687287344237 1550.518574368724 9.810532367600583e-05 0.0002943159710280175 1e-05 1.237185770515173 1.38262E-09 6.06373E-09
0.33911222499999993 835.480414120219 1367.2294271770945 8.920930871520901e-05 0.00026762792614562703 1e-05 1.3440694633718824 1.38483E-09 6.04556E-09
0.37655402499999996 802.1820965092038 1213.6681983650874 8.13014406886095e-05 0.00024390432206582852 1e-05 1.453829820887179 1.38674E-09 6.02917E-09
0.415956025 771.803660270662 1083.8341654304472 7.426530625136194e-05 0.0002227959187540858 1e-05 1.5663788261939011 1.38839E-09 6.01429E-09
0.457318225 743.9589585999153 973.1547874053201 6.799609597877719e-05 0.00020398828793633157 1e-05 1.6816311952896792 1.38981E-09 6.00071E-09
0.5006406250000001 718.3276264996924 878.0987579813944 6.240065885960042e-05 0.00018720197657880126 1e-05 1.799503228972645 1.39101E-09 5.98823E-09
0.545923225 694.6414439309128 795.9055803044027 5.739692436557799e-05 0.00017219077309673397 1e-05 1.9199117176709277 1.39202E-09 5.97673E-09
0.593166025 672.6739692195064 724.3933391324863 5.2913001863778954e-05 0.00015873900559133685 1e-05 2.042772876885625 1.39285E-09 5.96605E-09
0.6423690250000001 652.2325594045933 661.8199333966086 4.888614988159105e-05 0.00014665844964477316 1e-05 2.168001295520539 1.39351E-09 5.95611E-09
0.6935322250000001 633.152157463422 606.7814798676403 4.52617298272801e-05 0.0001357851894818403 1e-05 2.295508882890737 1.39401E-09 5.94681E-09
0.7466556250000002 615.2904043441275 558.1369640803423 4.1992208418466215e-05 0.00012597662525539865 1e-05 2.4252038029930105 1.39435E-09 5.93807E-09
0.8017392250000002 598.5237561355999 514.9516895077849 3.903624139205508e-05 0.00011710872417616523 1e-05 2.556989386905588 1.39455E-09 5.92982E-09
0.8587830250000003 582.7443721821454 476.45436695645634 3.635785172686128e-05 0.00010907355518058383 1e-05 2.6907630161261595 1.39460E-09 5.92200E-09
0.9177870250000001 567.8576005011838 442.0042216285851 3.3925704246717133e-05 0.0001017771127401514 1e-05 2.826414971382973 1.39452E-09 5.91456E-09
0.9787512249999999 553.7799303223736 411.06554015195235 3.171247216540576e-05 9.513741649621728e-05 1e-05 2.963827243065056 1.39431E-09 5.90746E-09
1.0416756249999999 540.4373131427965 383.18780093831117 2.96942879641585e-05 8.90828638924755e-05 1e-05 3.1028723010000583 1.39396E-09 5.90064E-09
1.106560225 527.7637768967772 357.99003538020713 2.7850269715245302e-05 8.35508091457359e-05 1e-05 3.24341182293804 1.39348E-09 5.89409E-09
1.1734050249999999 515.7002750725067 335.14842419767007 2.6162113790148295e-05 7.848634137044489e-05 1e-05 3.385295382848641 1.39287E-09 5.88776E-09
1.2422100249999999 504.1937255354168 314.3863886495969 2.4613745322383366e-05 7.38412359671501e-05 1e-05 3.5283591020785923 1.39212E-09 5.88163E-09
1.312975225 493.1962036349997 295.46662111436973 2.3191018409948542e-05 6.957305522984562e-05 1e-05 3.672424268630674 1.39125E-09 5.87566E-09
1.3857006250000001 482.66426450050733 278.184636116695 2.1881253461272518e-05 6.564376038381755e-05 1e-05 3.8172959366148014 1.39025E-09 5.86984E-09
1.4603862250000001 472.55578414505624 262.3621636611838 2.1643281204966583e-06 6.997994256272522e-05 1e-05 3.1325095909543887 1.38911E-09 5.86408E-09
1.537032025 462.84190401710356 247.84937681427243 2.2926939275963127e-06 7.41304369922807e-05 1e-05 3.2672476046534267 1.38784E-09 5.85853E-09
1.6156380250000002 453.4832270961884 234.50903343035105 2.242677324803058e-06 7.251323350196549e-05 1e-05 3.146652217752515 1.38643E-09 5.85303E-09
1.6962042250000002 444.4511549115375 222.2249796392107 2.251082392367912e-06 7.27849973532291e-05 1e-05 3.109323939600924 1.38488E-09 5.84760E-09
1.7787306250000001 435.7169111507575 210.8941575771331 2.241078078643344e-06 7.246152454280139e-05 1e-05 3.0468650402660846 1.38319E-09 5.84222E-09
1.8632172250000003 427.25458471606254 200.42621182195478 2.2375023168518967e-06 7.234590824487793e-05 1e-05 2.993554791193907 1.38135E-09 5.83687E-09
1.9496640250000004 419.0398522625731 190.74128051050715 2.232323740785162e-06 7.217846761872018e-05 1e-05 2.938271978497248 1.37936E-09 5.83154E-09
2.0380710250000003 411.05012405196305 181.76870837220147 2.228152175277021e-06 7.20435870006236e-05 1e-05 2.8843696865165622 1.37722E-09 5.82622E-09
2.1284382250000005 403.26427609947166 173.4457819582511 2.224155775794683e-06 7.191437008402801e-05 1e-05 2.830601409140543 1.37492E-09 5.82088E-09
2.2207656250000003 395.66255035824844 165.71670872257312 2.2206191726025056e-06 7.180001991414763e-05 1e-05 2.7771958177775304 1.37245E-09 5.81553E-09
2.3150532250000007 388.2264339029786 158.53172956220703 2.217467609704719e-06 7.169811938045252e-05 1e-05 2.723922142615091 1.36982E-09 5.81014E-09
2.4113010250000007 380.9385751161763 151.84636366313305 2.2147448315413767e-06 7.161008288650445e-05 1e-05 2.6707067496051415 1.36700E-09 5.80471E-09
2.509509025 373.7827165313872 145.62075740155692 2.2124581753579498e-06 7.153614766990698e-05 1e-05 2.6174375031353594 1.36400E-09 5.79922E-09
