# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 190000.0yr
# R M_core M_env t_form
0.3396747040477065 2.7657147285846424 0.4537158318971051 0.0
0.11011342606227284 12.58616053171818 5.95236207926838 0.0
0.3734000310269539 9.369108472384124 6.071045190954583 0.0
18.125719491978103 1.10566348456945 0.1847603914314682 0.0
29.533624704556487 0.29557158616778073 0.028683557680473804 0.0
0.8858298028928855 0.3689242220748262 0.04092046517125023 0.0
0.11011688942304046 11.629938652253538 5.5362364329521245 0.0
5.102374379890261 3.8912945827628915 1.0037899466227151 0.0
19.82992475172214 0.1024598235640712 0.010475233881754082 0.0
29.954894198354523 0.028987246122432163 0.0021437231799584407 0.0
