# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 880000.0yr
# R M_core M_env t_form
0.1101317072990715 2.9210608367836044 0.5333469765259428 0.0
0.11011342606227284 12.58616053171818 5.95236207926838 0.0
0.11013726580985105 9.631780871629754 6.231157536603304 0.0
0.9253817162352004 1.7180592450518326 0.8268616415063752 0.0
26.85286350453907 0.3395026917090848 0.06622691314198381 0.0
0.2410256080927067 0.5808847450086271 0.08911093151725548 0.0
0.11011688942304046 11.629938652253538 5.5362364329521245 0.0
0.11014417364605608 7.279243557629857 3.3059835039055847 0.0
18.618524919997125 0.13074357962628683 0.016517738925580516 0.0
29.719049967549708 0.03294538447336535 0.002705787086681972 0.0
