# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 30000.00000000004yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 30000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1874.598172936548 7128.492462559205 0.07285164663070805 0.21855493989212416 1e-05 0.4100052748263264 2.01017E-09 1.30917E-08
0.131905225 1746.9696386865546 5803.001130571857 0.07306828211892283 0.21920484635676848 1e-05 0.46879203679866066 2.03138E-09 1.30159E-08
0.155625625 1619.436821430216 4751.908063734763 0.06919965356752866 0.207598960702586 1e-05 0.5422968326342222 2.04662E-09 1.26619E-08
0.18130622500000002 1505.8719653407177 3940.4425954259023 0.06445297503670393 0.19335892511011177 1e-05 0.6240779926281238 2.06032E-09 1.22771E-08
0.208947025 1406.6363402696052 3309.2047327340733 0.05959691369345539 0.1787907410803662 1e-05 0.7123181488369946 2.07291E-09 1.19153E-08
0.23854802500000002 1319.9460950517566 2811.5565721421135 0.05487846128511397 0.1646353838553419 1e-05 0.8062252780571079 2.08456E-09 1.15881E-08
0.27010922499999995 1243.920164515139 2413.878731086413 0.05040494994544109 0.15121484983632327 1e-05 0.9052502554026977 2.09533E-09 1.12969E-08
0.30363062499999993 1176.9166749307435 2092.044487117133 0.04623063328405056 0.1386918998521517 1e-05 1.0089171998766007 2.10526E-09 1.10402E-08
0.33911222499999993 1117.5529971623812 1828.5387715222232 0.04238012741725307 0.12714038225175922 1e-05 1.1167981966546277 2.11439E-09 1.08151E-08
0.37655402499999996 1064.6736025557175 1610.4670914635253 0.03885798814898135 0.11657396444694405 1e-05 1.228516847026606 2.12274E-09 1.06183E-08
0.415956025 1017.3147724585465 1428.2080130895222 0.035655045078819184 0.10696513523645755 1e-05 1.343751558643815 2.13032E-09 1.04463E-08
0.457318225 974.6735385080882 1274.4922977254312 0.03275343809991946 0.09826031429975837 1e-05 1.4622334076611834 2.13717E-09 1.02960E-08
0.5006406250000001 936.0810101487741 1143.763711467773 0.03013054176949086 0.09039162530847258 1e-05 1.583739896860047 2.14329E-09 1.01644E-08
0.545923225 900.9795326216595 1031.728640655187 0.027761802734929855 0.08328540820478957 1e-05 1.7080869464439268 2.14871E-09 1.00490E-08
0.593166025 868.9032737891923 935.0345407957504 0.025622625590908804 0.07686787677272641 1e-05 1.8351208541828332 2.15344E-09 9.94735E-09
0.6423690250000001 839.4619211419301 851.0376940518249 0.023689515765460918 0.07106854729638276 1e-05 1.9647111421183316 2.15750E-09 9.85758E-09
0.6935322250000001 812.3271581657114 777.6336928215112 0.021940692899988498 0.0658220786999655 1e-05 2.096744603577609 2.16088E-09 9.77799E-09
0.7466556250000002 787.2215598461651 713.1324704925185 0.020356353871036556 0.06106906161310967 1e-05 2.2311205260855793 2.16361E-09 9.70714E-09
0.8017392250000002 763.9095396955927 656.1652835287765 0.018918719100045778 0.05675615730013733 1e-05 2.3677469199319723 2.16569E-09 9.64381E-09
0.8587830250000003 742.1900001804888 605.6148245281147 0.017611954317462996 0.052835862952388984 1e-05 2.5065375458595462 2.16713E-09 9.58695E-09
0.9177870250000001 721.8903758892629 560.5622325929268 0.01642202776066628 0.049266083281998836 1e-05 2.6474095500736845 2.16793E-09 9.53568E-09
0.9787512249999999 702.8618038023683 520.2465574952706 0.015336539985988044 0.04600961995796413 1e-05 2.7902815473196454 2.16810E-09 9.48924E-09
1.0416756249999999 684.9752001156004 484.0334835301844 0.01434454824607071 0.043033644738212126 1e-05 2.9350720271987516 2.16764E-09 9.44697E-09
1.106560225 668.1180640635453 451.39099782412075 0.013436397628769269 0.040309192886307806 1e-05 3.0816979889361433 2.16655E-09 9.40833E-09
1.1734050249999999 652.1918643908999 421.8703108640473 0.012603565114511373 0.03781069534353412 1e-05 3.230073733889482 2.16484E-09 9.37281E-09
1.2422100249999999 637.1098932872384 395.09078206879747 0.011838519091469988 0.03551555727440996 1e-05 3.3801097635666073 2.16252E-09 9.34001E-09
1.312975225 622.7954962337354 370.72792366724445 0.01113459478395791 0.03340378435187373 1e-05 3.5317117447927973 2.15957E-09 9.30956E-09
1.3857006250000001 609.1806050933229 348.50378869962833 0.010485884914399422 0.03145765474319827 1e-05 3.6847795139864186 2.15601E-09 9.28114E-09
1.4603862250000001 596.2045167386706 328.17921906323045 0.009887144358328924 0.029661433074986775 1e-05 3.839206100175227 2.15183E-09 9.25447E-09
1.537032025 583.8128713165579 309.54755492674946 0.009333707329470375 0.028001121988411124 1e-05 3.9948767521380866 2.14705E-09 9.22931E-09
