# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 49999.999999999774yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 50000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1991.3285155348267 7572.376823950954 0.08953371744527529 0.2686011523358259 1e-05 0.3713952255655314 2.05112E-09 1.47729E-08
0.131905225 1856.798401818933 6167.820321981369 0.08992919600169932 0.26978758800509794 1e-05 0.42411828436835763 2.06920E-09 1.47039E-08
0.155625625 1712.8468844288977 5025.994817053226 0.08489007819727903 0.25467023459183713 1e-05 0.4952352015126462 2.07800E-09 1.41647E-08
0.18130622500000002 1581.5080308268746 4138.353642846059 0.07825444386652011 0.23476333159956034 1e-05 0.5776584615075667 2.08333E-09 1.35413E-08
0.208947025 1466.0476081965385 3448.965528391814 0.07119944661591174 0.2135983398477352 1e-05 0.6689134187031021 2.08657E-09 1.29430E-08
0.23854802500000002 1365.5930081401634 2908.778224856783 0.06423664077431107 0.1927099223229332 1e-05 0.7675603984414616 2.08845E-09 1.24034E-08
0.27010922499999995 1278.391852756721 2480.7634413649525 0.05765040006884141 0.1729512002065242 1e-05 0.8723921679493515 2.08946E-09 1.19317E-08
0.30363062499999993 1202.5869668464038 2137.6660570509544 0.05160292563529144 0.1548087769058743 1e-05 0.9823216699090441 2.08991E-09 1.15271E-08
0.33911222499999993 1136.434000732642 1859.4231335507222 0.04616768611290692 0.13850305833872076 1e-05 1.0964298564424106 2.09006E-09 1.11836E-08
0.37655402499999996 1078.3808216679906 1631.193001365896 0.04135273026780479 0.12405819080341438 1e-05 1.2140074218855463 2.09004E-09 1.08934E-08
