# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 159999.99999999872yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 160000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1594.4761254216505 6063.2905061286965 0.01615449288294482 0.04846347864883446 1e-05 0.5412283083269945 1.91152E-09 9.47147E-09
0.131905225 1482.5123605014896 4924.555886894831 0.015466935785479245 0.046400807356437736 1e-05 0.6214084575467818 1.92027E-09 9.37351E-09
0.155625625 1384.8782776243795 4063.6650021467053 0.014097525664351334 0.042292576993054 1e-05 0.7075677502559763 1.92709E-09 9.25966E-09
0.18130622500000002 1300.5823124188478 3403.2840222289437 0.012792479037354365 0.038377437112063095 1e-05 0.7978292106493058 1.93276E-09 9.15796E-09
0.208947025 1227.1200202584064 2886.913169331307 0.011596399228659498 0.03478919768597849 1e-05 0.8918831521144542 1.93745E-09 9.06815E-09
0.23854802500000002 1162.5111264475959 2476.250315865615 0.010512166940401075 0.031536500821203226 1e-05 0.9895274773459324 1.94132E-09 8.98875E-09
0.27010922499999995 1105.2245574032759 2144.7797267425412 0.009536110559760459 0.028608331679281375 1e-05 1.090585017940816 1.94452E-09 8.91838E-09
0.30363062499999993 1054.0603870997998 1873.7125390203341 0.008661536274427215 0.025984608823281644 1e-05 1.1948981881103864 1.94715E-09 8.85586E-09
0.33911222499999993 1008.0653052945851 1649.456007172305 0.007880184918959282 0.023640554756877846 1e-05 1.302327148517432 1.94927E-09 8.80011E-09
0.37655402499999996 966.4727743786984 1461.9940233131829 0.007183203868285375 0.021549611604856127 1e-05 1.412747609961819 1.95095E-09 8.75024E-09
0.415956025 928.6598100167492 1303.823836174184 0.0065617852860538175 0.019685355858161453 1e-05 1.526048436787045 1.95223E-09 8.70543E-09
0.457318225 894.1151775939953 1169.241786139132 0.0060075542755545636 0.01802266282666369 1e-05 1.6421292966617207 1.95315E-09 8.66501E-09
0.5006406250000001 862.415615097083 1053.8535982148455 0.005512779675256464 0.016538339025769393 1e-05 1.7608984902891152 1.95375E-09 8.62839E-09
0.545923225 833.207814609885 954.2324176121184 0.005070465940120537 0.01521139782036161 1e-05 1.882271011834045 1.95404E-09 8.59505E-09
0.593166025 806.1946058437176 867.676015879783 0.0046743695328547545 0.014023108598564264 1e-05 2.006166842705302 1.95404E-09 8.56457E-09
0.6423690250000001 781.1242500145681 792.0317804185769 0.004318970314632168 0.012956910943896503 1e-05 2.1325094569992236 1.95376E-09 8.53657E-09
0.6935322250000001 757.782064534998 725.5688038310426 0.0039994184171079986 0.011998255251323996 1e-05 2.2612245069699517 1.95323E-09 8.51073E-09
0.7466556250000002 735.9838134264404 666.8831983312382 0.0037114698314056043 0.011134409494216813 1e-05 2.39223865483374 1.95244E-09 8.48677E-09
0.8017392250000002 715.5704485021292 614.8271751974211 0.0034514189366440517 0.010354256809932155 1e-05 2.525478519014367 1.95141E-09 8.46445E-09
0.8587830250000003 696.403893184376 568.4553421160651 0.003216032838675556 0.009648098516026667 1e-05 2.660869706314587 1.95014E-09 8.44358E-09
