# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 280000.00000000076yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 280000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1496.8100560078628 5691.903934542009 0.004276833402861231 0.012830500208583694 1e-05 0.568718117280986 1.76900E-09 8.34671E-09
0.131905225 1393.126755499637 4627.647082082639 0.004059965892256217 0.012179897676768652 1e-05 0.6516305855947955 1.77725E-09 8.27728E-09
0.155625625 1304.2094680307312 3826.969237485168 0.003686981962132894 0.011060945886398683 1e-05 0.7387909598962166 1.78415E-09 8.21235E-09
0.18130622500000002 1227.38083053861 3211.7496310849997 0.0033424641525470903 0.010027392457641272 1e-05 0.8296097954717226 1.78997E-09 8.15612E-09
0.208947025 1160.2677111025437 2729.6552314234636 0.0030293130443740505 0.009087939133122152 1e-05 0.9239269788552429 1.79492E-09 8.10707E-09
0.23854802500000002 1101.082261029353 2345.4238053162994 0.0027466380268052915 0.008239914080415875 1e-05 1.021603735599432 1.79916E-09 8.06396E-09
0.27010922499999995 1048.454123740884 2034.6389473880502 0.0024926690540773232 0.007478007162231969 1e-05 1.1225145397139649 1.80278E-09 8.02582E-09
0.30363062499999993 1001.3145283169604 1779.9829065034082 0.0022651809335316104 0.006795542800594832 1e-05 1.2265452253095452 1.80588E-09 7.99187E-09
0.33911222499999993 958.8171371892795 1568.911234566944 0.0020617658982642582 0.006185297694792775 1e-05 1.3335912829494208 1.80853E-09 7.96147E-09
0.37655402499999996 920.2826942647022 1392.1663016076832 0.0018800115047750995 0.005640034514325299 1e-05 1.4435562788355885 1.81078E-09 7.93409E-09
0.415956025 885.1594803149254 1242.801845400574 0.001717608868605809 0.005152826605817427 1e-05 1.5563504103943946 1.81267E-09 7.90930E-09
0.457318225 852.9945249622766 1115.5278162841532 0.0015724121640469826 0.0047172364921409474 1e-05 1.6718891969351686 1.81424E-09 7.88675E-09
0.5006406250000001 823.4122972347915 1006.2611080284124 0.0014424656566967642 0.004327396970090293 1e-05 1.7900922931903887 1.81551E-09 7.86613E-09
0.545923225 796.0986956013478 911.8116612535664 0.0013260101816176574 0.003978030544852972 1e-05 1.9108824076171957 1.81651E-09 7.84717E-09
0.593166025 770.7888576755219 829.6594089465336 0.001221477407641169 0.003664432222923507 1e-05 2.0341843050129707 1.81725E-09 7.82967E-09
0.6423690250000001 747.257765288282 757.793317926641 0.001127477506107798 0.003382432518323394 1e-05 2.159923873011029 1.81775E-09 7.81343E-09
0.6935322250000001 725.3129236610132 694.593596185777 0.00104278385948702 0.00312835157846106 1e-05 2.2880272334582816 1.81802E-09 7.79830E-09
0.7466556250000002 704.7885988588013 638.7443718042673 0.0009663170437038525 0.0028989511311115572 1e-05 2.418419881940101 1.81807E-09 7.78413E-09
0.8017392250000002 685.5412393987467 589.1681881389075 0.0008971293496091135 0.0026913880488273405 1e-05 2.5510258414351092 1.81790E-09 7.77081E-09
0.8587830250000003 667.4458071464413 544.976323039702 0.0008343904557813664 0.002503171367344099 1e-05 2.6857668190012682 1.81752E-09 7.75823E-09
0.9177870250000001 650.3928131641308 505.43072467700114 0.0007773744400902092 0.002332123320270628 1e-05 2.8225613573098056 1.81694E-09 7.74629E-09
0.9787512249999999 634.2859049561788 469.91457099209975 0.0007254480602171664 0.002176344180651499 1e-05 2.9613239755625917 1.81614E-09 7.73493E-09
1.0416756249999999 619.0398885720995 437.9092977573675 0.0006780601007741788 0.0020341803023225364 1e-05 3.101964296663812 1.81515E-09 7.72405E-09
1.106560225 604.5790963183113 408.97652601359596 0.0006347315452148441 0.0019041946356445323 1e-05 3.2443861593013708 1.81395E-09 7.71361E-09
1.1734050249999999 590.8360311680059 382.743734131564 0.0005950463590232675 0.0017851390770698026 1e-05 3.3884867147067284 1.81255E-09 7.70355E-09
1.2422100249999999 577.7502342666373 358.8928163517878 0.000558642744365828 0.0016759282330974842 1e-05 3.5341555082576943 1.81094E-09 7.69380E-09
1.312975225 565.2673335577044 337.15088416933304 0.0005252048247917967 0.0015756144743753902 1e-05 3.681273545815111 1.80914E-09 7.68434E-09
1.3857006250000001 553.3382404569116 317.28282361630147 0.0004944548223136463 0.0014833644669409389 1e-05 3.8297123438937275 1.80712E-09 7.67512E-09
1.4603862250000001 541.9184683687538 299.0852370113132 0.0004661458806149976 0.0013984376418449927 1e-05 3.979332961716963 1.80491E-09 7.66610E-09
1.537032025 530.967552164928 282.38148365779335 0.00044005575170564257 0.0013201672551169277 1e-05 4.1299850122475315 1.80248E-09 7.65724E-09
1.6156380250000002 520.4485518915837 267.01759839566097 0.0004159815862081692 0.0012479447586245076 1e-05 4.281505648852871 1.79985E-09 7.64852E-09
1.6962042250000002 510.32762720945647 252.85891559508713 0.0003937360402210618 0.0011812081206631854 1e-05 4.433718524835606 1.79701E-09 7.63991E-09
1.7787306250000001 500.5736715965 239.78726324151384 0.00037314483000939564 0.001119434490028187 1e-05 4.586432725101953 1.79394E-09 7.63138E-09
