# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 509999.999999998yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 509999.99999999994yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1402.7867313952638 5334.370786006021 0.000906337558406475 0.0027190126752194253 1e-05 0.5765181141548942 1.57472E-09 7.33105E-09
0.131905225 1306.0602150754164 4338.4433954049 0.0008570586283660738 0.0025711758850982215 1e-05 0.660115122011548 1.58215E-09 7.27501E-09
0.155625625 1223.4324855948616 3589.958620813533 0.0007758444067382038 0.0023275332202146114 1e-05 0.7475195031078091 1.58838E-09 7.22661E-09
0.18130622500000002 1152.001190934896 3014.519230743679 0.0007017552751568286 0.0021052658254704856 1e-05 0.8384862005929891 1.59368E-09 7.18512E-09
0.208947025 1089.5598558178363 2563.3318271589487 0.0006348267733247971 0.0019044803199743912 1e-05 0.9328759400471702 1.59821E-09 7.14914E-09
0.23854802500000002 1034.4532672773562 2203.527370330639 0.0005747223323116367 0.0017241669969349101 1e-05 1.0305634133606576 1.60210E-09 7.11765E-09
0.27010922499999995 985.4143214399162 1912.3408619647548 0.0005209575184151467 0.0015628725552454402 1e-05 1.1314346190686593 1.60546E-09 7.08985E-09
0.30363062499999993 941.4556641360114 1673.6205528579396 0.00047297884938008714 0.0014189365481402615 1e-05 1.2353848857432286 1.60837E-09 7.06511E-09
0.33911222499999993 901.7958814727575 1475.662121209337 0.0004302157757781598 0.0012906473273344794 1e-05 1.342317187614828 1.61088E-09 7.04294E-09
0.37655402499999996 865.807993460985 1309.824265317632 0.0003921130315045493 0.001176339094513648 1e-05 1.452140682870078 1.61305E-09 7.02295E-09
0.415956025 832.9827380919224 1169.6202370369801 0.0003581492405368488 0.0010744477216105463 1e-05 1.5647694224255146 1.61490E-09 7.00480E-09
0.457318225 802.9019000635628 1050.1076298000157 0.0003278463316441686 0.0009835389949325057 1e-05 1.680121188136527 1.61648E-09 6.98824E-09
0.5006406250000001 775.2186069411435 947.4698671253713 0.0003007730546111731 0.0009023191638335194 1e-05 1.7981164276433328 1.61781E-09 6.97304E-09
0.545923225 749.6425505288225 858.7237333232075 0.0002765448709789886 0.0008296346129369658 1e-05 1.9186772594405956 1.61890E-09 6.95903E-09
0.593166025 725.9287495777672 781.5114889664906 0.00025482173314710804 0.0007644651994413241 1e-05 2.041726526798482 1.61977E-09 6.94604E-09
0.6423690250000001 703.8688983058873 713.9508116117357 0.0002353047335364692 0.0007059142006094076 1e-05 2.1671868831480325 1.62044E-09 6.93395E-09
0.6935322250000001 683.2846296602729 654.5249407105476 0.00021773224899143968 0.0006531967469743191 1e-05 2.2949798946722835 1.62092E-09 6.92264E-09
0.7466556250000002 664.0222146862508 602.0012099770007 0.00020187597514271691 0.0006056279254281507 1e-05 2.425025148283003 1.62121E-09 6.91201E-09
0.8017392250000002 645.9483517625822 555.3699095855688 0.0001875371001528012 0.0005626113004584036 1e-05 2.5572393550660983 1.62132E-09 6.90198E-09
0.8587830250000003 628.9467919675675 513.7978989574866 0.00017454277549284545 0.0005236283264785363 1e-05 2.6915354408019727 1.62125E-09 6.89247E-09
0.9177870250000001 612.9156123923055 476.5930519429669 0.00016274297841049854 0.0004882289352314956 1e-05 2.827821616485308 1.62102E-09 6.88343E-09
0.9787512249999999 597.7649962673433 443.1767464682472 0.0001520078053133175 0.0004560234159399525 1e-05 2.966000423107358 1.62062E-09 6.87479E-09
1.0416756249999999 583.4154129266235 413.06239066954726 0.00014222516771121203 0.00042667550313363605 1e-05 3.1059677466228934 1.62005E-09 6.86651E-09
1.106560225 569.7961156771929 385.8385228094038 0.0001332987671873635 0.0003998963015620905 1e-05 3.2476118013464577 1.61933E-09 6.85854E-09
1.1734050249999999 556.8438941684013 361.1554081336307 0.0001251461028026869 0.0003754383084080607 1e-05 3.390812083224478 1.61844E-09 6.85083E-09
1.2422100249999999 544.5020316944959 338.7143320182445 0.00011769614738298688 0.00035308844214896066 1e-05 3.5354382982262296 1.61739E-09 6.84336E-09
1.312975225 532.7194283786974 318.258988615097 0.00011088630441684447 0.0003326589132505334 1e-05 3.6813492742055547 1.61618E-09 6.83609E-09
1.3857006250000001 521.4498594285152 299.5685103725047 0.00010465845537774201 0.00031397536613322603 1e-05 3.8283918644976493 1.61480E-09 6.82899E-09
1.4603862250000001 510.65134441865393 282.45179181024844 9.895443751601558e-05 0.00029686331254804676 1e-05 3.976399845268524 1.61327E-09 6.82204E-09
1.537032025 500.28560932131603 266.7428414584167 9.371210749949249e-05 0.00028113632249847744 1e-05 4.125192795246847 1.61157E-09 6.81520E-09
1.6156380250000002 490.3176277877058 252.29695626869378 8.886389678616274e-05 0.0002665916903584882 1e-05 4.2745749305593135 1.60970E-09 6.80847E-09
1.6962042250000002 480.7152315543009 238.98755812818678 8.433979411044959e-05 0.00025301938233134876 1e-05 4.424333861255409 1.60766E-09 6.80180E-09
1.7787306250000001 471.4487812184129 226.70356597929708 8.007535635156738e-05 0.00024022606905470213 1e-05 4.574239255707454 1.60543E-09 6.79519E-09
1.8632172250000003 462.49088793415183 215.34720240138105 7.602266327604956e-05 0.00022806798982814868 1e-05 4.724041451481898 1.60302E-09 6.78862E-09
1.9496640250000004 453.81617494038363 204.83215300087764 7.215931665487016e-05 0.00021647794996461047 1e-05 4.873470119330866 1.60041E-09 6.78206E-09
2.0380710250000003 445.40106747726554 195.08201292491418 6.848981640995386e-05 0.00020546944922986157 1e-05 5.02223312687336 1.59761E-09 6.77550E-09
2.1284382250000005 437.22360260247746 186.02896876044437 6.503657712243974e-05 0.00019510973136731922 1e-05 5.170015715386273 1.59461E-09 6.76892E-09
2.2207656250000003 429.2632565242715 177.61267617474098 6.182366878081542e-05 0.00018547100634244625 1e-05 5.316479996133479 1.59141E-09 6.76232E-09
2.3150532250000007 421.5007931757602 169.7793029664733 5.8861354949827144e-05 0.00017658406484948145 1e-05 5.461264659936904 1.58800E-09 6.75567E-09
2.4113010250000007 413.9181396642276 162.48071289723902 5.6139471282861294e-05 0.0001684184138485839 1e-05 5.603984773336988 1.58438E-09 6.74896E-09
2.509509025 406.49829047185625 155.673768326443 5.363194303967804e-05 0.00016089582911903413 1e-05 5.744231645252112 1.58053E-09 6.74219E-09
2.609677225 399.2252361182652 149.31973130561897 5.1307572610208695e-05 0.00015392271783062607 1e-05 5.88157291423357 1.57646E-09 6.73533E-09
2.711805625 392.08390883416297 143.38374538689968 4.9139410228521554e-05 0.00014741823068556466 1e-05 6.015553097430706 1.57214E-09 6.72838E-09
2.815894225 385.0601430227927 137.8343850732522 4.7108135367787045e-05 0.00014132440610336113 1e-05 6.145694814270237 1.56758E-09 6.72132E-09
2.921943025 378.1347634299824 132.64173490469713 4.614971854413605e-06 0.00014921742329270643 1e-05 5.188258928560836 1.56274E-09 6.71395E-09
3.029952025 371.3103687272809 127.78403222492214 4.8533146426133935e-06 0.00015692384011116624 1e-05 5.3494138058433425 1.55765E-09 6.70673E-09
3.139921225 364.5637690042602 123.23489696109645 4.77159085960077e-06 0.0001542814377937581 1e-05 5.152844545283097 1.55227E-09 6.69929E-09
3.2518506250000003 357.8873154085335 118.97390765103685 4.797117585253935e-06 0.00015510680192321041 1e-05 5.071425458001805 1.54659E-09 6.69172E-09
3.365740225 351.27014241182644 114.98150882685643 4.788722398787405e-06 0.0001548353575607926 1e-05 4.951872361113378 1.54060E-09 6.68396E-09
3.4815900250000005 344.70366141469617 111.24012633510557 4.792991271874456e-06 0.00015497338445727397 1e-05 4.843581589229986 1.53429E-09 6.67602E-09
3.5994000250000004 338.17982024216013 107.7335626523562 4.794603762402164e-06 0.00015502552165100317 1e-05 4.730568948502049 1.52763E-09 6.66788E-09
3.7191702250000005 331.69175621915855 104.44695368459202 4.7986754789024125e-06 0.00015515717381784454 1e-05 4.618004912597734 1.52062E-09 6.65953E-09
3.8409006250000006 325.2336725117125 101.36657296093264 4.803571928336852e-06 0.00015531549234955807 1e-05 4.504278809619789 1.51324E-09 6.65095E-09
3.964591225000001 318.8009763238068 98.47970272108105 4.809886604783577e-06 0.00015551966688800216 1e-05 4.390016107008897 1.50547E-09 6.64214E-09
4.090242025000001 312.39033033574646 95.77450177627291 4.817472098657502e-06 0.00015576493118992575 1e-05 4.275170379405498 1.49730E-09 6.63307E-09
4.217853024999999 305.99972454710695 93.239890758822 4.8264201109616445e-06 0.00015605425025442635 1e-05 4.159960747321008 1.48872E-09 6.62375E-09
4.347424225000001 299.628523902645 90.86544786557636 4.836735903400363e-06 0.00015638779420994493 1e-05 4.04456826672885 1.47970E-09 6.61414E-09
