# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 879999.9999999988yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 880000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1296.133941287822 4928.815280449804 0.00018528108565488255 0.0005558432569646477 1e-05 0.5781854972040051 1.34821E-09 6.25869E-09
0.131905225 1206.854810189978 4008.922112597098 0.0001749827736445127 0.0005249483209335381 1e-05 0.6619194805063633 1.35459E-09 6.21183E-09
0.155625625 1130.6494111326062 3317.724914023648 0.0001580843301832126 0.0004742529905496378 1e-05 0.7493672648445237 1.35996E-09 6.17211E-09
0.18130622500000002 1064.7608925675527 2786.261185405002 0.00014281397383076157 0.0004284419214922847 1e-05 0.8403572297236157 1.36452E-09 6.13814E-09
0.208947025 1007.1551794576168 2369.501667529422 0.0001291189886701221 0.00038735696601036626 1e-05 0.9347529608527292 1.36844E-09 6.10874E-09
0.23854802500000002 956.3070257751594 2037.1122584424252 0.00011689227025927858 0.0003506768107778358 1e-05 1.0324311808164242 1.37181E-09 6.08303E-09
0.27010922499999995 911.0490449441318 1768.0823163598168 0.00010600120844092457 0.00031800362532277373 1e-05 1.1332792391327002 1.37473E-09 6.06034E-09
0.30363062499999993 870.4716873268666 1547.5036639344332 9.630428158530419e-05 0.0002889128447559126 1e-05 1.2371930519418843 1.37726E-09 6.04016E-09
0.33911222499999993 833.855138289036 1364.572197266685 8.76623169190101e-05 0.0002629869507570303 1e-05 1.3440753531348089 1.37947E-09 6.02207E-09
0.37655402499999996 800.6218162287954 1211.3105063390299 7.994594832371035e-05 0.00023983784497113106 1e-05 1.4538341687373892 1.38137E-09 6.00575E-09
0.415956025 770.3025262325464 1081.729630931712 7.30402264183251e-05 0.0002191206792549753 1e-05 1.5663814518264692 1.38302E-09 5.99094E-09
0.457318225 742.5118828548725 971.2659999142326 6.684682923460552e-05 0.00020054048770381654 1e-05 1.6816318337333545 1.38443E-09 5.97741E-09
0.5006406250000001 716.9301585085351 876.395240391511 6.128405732477563e-05 0.0001838521719743269 1e-05 1.799501460459946 1.38563E-09 5.96499E-09
0.545923225 693.2896713380467 794.3622788648786 5.6284846947552786e-05 0.00016885454084265836 1e-05 1.9199068914244561 1.38664E-09 5.95353E-09
0.593166025 671.3644356312594 722.9894863249517 5.179333735938107e-05 0.00015538001207814322 1e-05 2.04276404109958 1.38746E-09 5.94290E-09
0.6423690250000001 650.9621941765245 660.5381799695051 4.776088867621145e-05 0.00014328266602863437 1e-05 2.1679871439571166 1.38812E-09 5.93300E-09
0.6935322250000001 631.9182148891185 605.60722499826 4.414261177768729e-05 0.00013242783533306187 1e-05 2.2954877218075227 1.38861E-09 5.92373E-09
0.7466556250000002 614.0904113701017 557.0578341982399 4.0895264836138785e-05 0.00012268579450841634 1e-05 2.4251735330706294 1.38896E-09 5.91503E-09
0.8017392250000002 597.3554685302976 513.9571303572188 3.79768170226717e-05 0.00011393045106801511 1e-05 2.5569474876543246 1.38916E-09 5.90681E-09
0.8587830250000003 581.6057389822487 475.5353225982778 3.5347320502201234e-05 0.0001060419615066037 1e-05 2.6907065184895105 1.38921E-09 5.89903E-09
0.9177870250000001 566.7467359127265 441.15288022160956 3.297029347191677e-05 9.89108804157503e-05 1e-05 2.8263404085966157 1.38914E-09 5.89162E-09
0.9787512249999999 552.6950916025439 410.27513086192323 3.081380347521427e-05 9.244141042564282e-05 1e-05 2.9637305775343403 1.38892E-09 5.88455E-09
1.0416756249999999 539.3768827405387 382.452429960152 2.8850799237709052e-05 8.655239771312716e-05 1e-05 3.1027488317030345 1.38858E-09 5.87777E-09
1.106560225 526.7262473729297 357.3045520927108 2.705871074492341e-05 8.117613223477022e-05 1e-05 3.243256080582962 1.38810E-09 5.87124E-09
1.1734050249999999 514.6842358442099 334.50831089352107 2.5418646374539806e-05 7.625593912361941e-05 1e-05 3.3851010186160515 1.38749E-09 5.86494E-09
1.2422100249999999 503.1978511041755 313.7876691277341 2.391455172116705e-05 7.174365516350115e-05 1e-05 3.5281187725433356 1.38676E-09 5.85883E-09
1.312975225 492.219246258112 294.9057863239073 2.253227612060325e-05 6.759682836180975e-05 1e-05 3.672129521732538 1.38589E-09 5.85289E-09
1.3857006250000001 481.7019105894357 277.6568614172636 2.1727696455389138e-06 7.025288520575815e-05 1e-05 3.1933650727675627 1.38489E-09 5.84702E-09
