# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 389999.99999999884yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 390000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1446.4542603884274 5500.42074759176 0.0018378600738579282 0.005513580221573784 1e-05 0.57436259425459 1.66812E-09 7.79456E-09
0.131905225 1346.5885684645907 4473.063704428121 0.0017411260329271117 0.005223378098781335 1e-05 0.6577736179110637 1.67597E-09 7.73351E-09
0.155625625 1261.1901068578388 3700.744230430393 0.001579179484606688 0.0047375384538200635 1e-05 0.7451115682048821 1.68255E-09 7.67954E-09
0.18130622500000002 1187.3751328503868 3107.0744768737713 0.0014307053513323525 0.004292116053997057 1e-05 0.836037186992771 1.68813E-09 7.63313E-09
0.208947025 1122.8625239016799 2641.6678355475083 0.0012961352209445928 0.0038884056628337785 1e-05 0.9304065146298908 1.69290E-09 7.59281E-09
0.23854802500000002 1065.939705440206 2270.581728063786 0.0011749071927544532 0.0035247215782633597 1e-05 1.0280908768163848 1.69699E-09 7.55748E-09
0.27010922499999995 1015.2952655015256 1970.3094084469392 0.0010661404210638662 0.0031984212631915986 1e-05 1.128973458564998 1.70051E-09 7.52627E-09
0.30363062499999993 969.9071076093541 1724.1744304854176 0.0009687985000520334 0.0029063955001561 1e-05 1.2329473604238046 1.70354E-09 7.49848E-09
0.33911222499999993 928.9662230590963 1520.093561487455 0.0008817975930286322 0.0026453927790858964 1e-05 1.339913907776789 1.70616E-09 7.47359E-09
0.37655402499999996 891.823466486788 1349.1468056232118 0.000804074555719932 0.002412223667159796 1e-05 1.4497811635762468 1.70840E-09 7.45114E-09
0.415956025 857.9515927459821 1204.6390415423205 0.0007346264515482912 0.0022038793546448735 1e-05 1.5624626094126435 1.71031E-09 7.43078E-09
0.457318225 826.9176639617157 1081.4697471669847 0.0006725306319011592 0.0020175918957034775 1e-05 1.6778759635952818 1.71192E-09 7.41222E-09
0.5006406250000001 798.3626544007308 975.700748361223 0.000616952259051715 0.001850856777155145 1e-05 1.7959421079490547 1.71325E-09 7.39520E-09
0.545923225 771.9861468257646 884.2541673595915 0.000567144172103569 0.001701432516310707 1e-05 1.9165840980142286 1.71434E-09 7.37951E-09
0.593166025 747.5346921722595 804.6977443515852 0.0005224424443895273 0.0015673273331685818 1e-05 2.0397262343578775 1.71518E-09 7.36499E-09
0.6423690250000001 724.7928457626227 735.0898883096426 0.00048225982726815954 0.0014467794818044787 1e-05 2.1652931757160863 1.71581E-09 7.35148E-09
0.6935322250000001 703.5761865053521 673.8662535097725 0.0004460784476178509 0.0013382353428535527 1e-05 2.2932090776273557 1.71622E-09 7.33886E-09
0.7466556250000002 683.7258240014405 619.7556345113393 0.0004134425477834429 0.0012403276433503286 1e-05 2.423396743050263 1.71644E-09 7.32701E-09
0.8017392250000002 665.1040351165645 571.7168559164302 0.00038395166232099774 0.0011518549869629932 1e-05 2.5557767741532404 1.71645E-09 7.31584E-09
0.8587830250000003 647.5907671122783 528.8908936907676 0.0003572543661003586 0.001071763098301076 1e-05 2.690266716987591 1.71628E-09 7.30526E-09
0.9177870250000001 631.0808121865068 490.5641808905987 0.0003330425679995744 0.000999127703998723 1e-05 2.8267801930523406 1.71592E-09 7.29520E-09
0.9787512249999999 615.4815069701496 456.1402183321351 0.0003110462403280039 0.0009331387209840117 1e-05 2.9652260137429844 1.71538E-09 7.28560E-09
1.0416756249999999 600.7108459625732 425.11741652807865 0.000291028452228263 0.000873085356684789 1e-05 3.105507275211023 1.71467E-09 7.27640E-09
1.106560225 586.6959239835232 397.0716585679609 0.00027278060744726114 0.0008183418223417834 1e-05 3.2475204320740363 1.71377E-09 7.26755E-09
1.1734050249999999 573.3716421569467 371.64247229453673 0.0002561178658919866 0.0007683535976759599 1e-05 3.391154348537265 1.71270E-09 7.25901E-09
1.2422100249999999 560.6796265804282 348.5219854839925 0.00024087484187998123 0.0007226245256399437 1e-05 3.5362893247492377 1.71145E-09 7.25072E-09
1.312975225 548.567319962598 327.44604415565425 0.00022690179585265619 0.0006807053875579686 1e-05 3.6827960947955387 1.71002E-09 7.24266E-09
1.3857006250000001 536.9872150247219 308.1870249292351 0.00021406163156853663 0.0006421848947056099 1e-05 3.8305347912076178 1.70841E-09 7.23479E-09
1.4603862250000001 525.896204980611 290.5479835121358 0.00020222802801792643 0.0006066840840537793 1e-05 3.9793538702362197 1.70662E-09 7.22709E-09
1.537032025 515.2550313660181 274.3578640454572 0.0001912849297177512 0.0005738547891532535 1e-05 4.129088993682711 1.70465E-09 7.21951E-09
