# Grid R0: 0.1, R1: 1000, N: 1000, spacing: natural
# SimpleStar M: 1Msun, R: 1Rsun, T: 5770K, age: 570000.0000000014yr
# SimpleDiscEOS gamma: 1.0, mu: 2.33, alpha: 0.001, mu: 2.33, K0= 0.01
# DustGrowthTwoPop feedback: True, rho_s: 1.0g cm^-3, uf_0: 100.0cm s^-1, uf_ice: 1000.0cm s^-1, thresh: 0.1, f_grow: 1.0, a0: 1e-05cm
# ViscousEvolutionFV tol: 0.5
# SingleFluidDrift diffusion: False settling: False van-leer: False
# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 570000.0yr
# R Sigma T epsilon[0] epsilon[1] a[0] a[1] Mdot MdotSS
0.11014502500000001 1383.1248896280458 5259.604884632683 0.0006276487393699253 0.0018829462181097758 1e-05 0.5771628991905796 1.53258E-09 7.12698E-09
0.131905225 1287.7934154516568 4277.767977749589 0.0005936162191798398 0.0017808486575395194 1e-05 0.6608126833650232 1.53981E-09 7.07294E-09
0.155625625 1206.3825965632002 3539.9323440554854 0.0005374910213522006 0.0016124730640566017 1e-05 0.7482336180952363 1.54589E-09 7.02660E-09
0.18130622500000002 1135.9997230220924 2972.652006562481 0.0004864036650025332 0.0014592109950075996 1e-05 0.8392091288652086 1.55106E-09 6.98691E-09
0.208947025 1074.4711121246212 2527.8398124646756 0.00044032117434903914 0.0013209635230471174 1e-05 0.9336012870613948 1.55548E-09 6.95252E-09
0.23854802500000002 1020.1664649090402 2173.102308114421 0.0003989797228189933 0.0011969391684569799 1e-05 1.0312858428927751 1.55929E-09 6.92243E-09
0.27010922499999995 971.8378567649605 1886.0033466512464 0.0003620173569279707 0.001086052070783912 1e-05 1.1321496778584927 1.56258E-09 6.89587E-09
0.30363062499999993 928.5129359871262 1650.624033752045 0.0003290288375001334 0.0009870865125004003 1e-05 1.236088808889683 1.56542E-09 6.87224E-09
0.33911222499999993 889.4221874946019 1455.4284032026299 0.00029960190651400365 0.000898805719542011 1e-05 1.3430066940616006 1.56789E-09 6.85106E-09
0.37655402499999996 853.9481842275562 1291.8991457287293 0.0002733399824717296 0.0008200199474151888 1e-05 1.4528127635042871 1.57002E-09 6.83195E-09
0.415956025 821.5894177502478 1153.6423524148584 0.0002498753470476018 0.0007496260411428054 1e-05 1.5654211190931173 1.57184E-09 6.81461E-09
0.457318225 791.934028190435 1035.7861695097886 0.00022887586126191402 0.0006866275837857421 1e-05 1.6807493602567967 1.57340E-09 6.79877E-09
0.5006406250000001 764.6403993088725 934.5683613206514 0.00021004732986672675 0.0006301419896001803 1e-05 1.7987175034209517 1.57471E-09 6.78424E-09
0.545923225 739.4226053052637 847.0480794654036 0.00019313293420521467 0.000579398802615644 1e-05 1.919246970248147 1.57580E-09 6.77083E-09
0.593166025 716.0393453127198 770.9009855266304 0.00017791069286550616 0.0005337320785965185 1e-05 2.0422596253833505 1.57667E-09 6.75840E-09
0.6423690250000001 694.2854240381014 704.2713580005887 0.00016418965016188163 0.0004925689504856449 1e-05 2.1676768481038007 1.57734E-09 6.74681E-09
0.6935322250000001 673.9851175787322 645.6638196588074 0.00015180537238581522 0.0004554161171574457 1e-05 2.2954186243797947 1.57783E-09 6.73597E-09
0.7466556250000002 654.9869532203008 593.8630410382226 0.00014061527882077563 0.0004218458364623269 1e-05 2.4254026468241956 1.57813E-09 6.72579E-09
0.8017392250000002 637.1595625169124 547.8734799285451 0.00013049428279977163 0.00039148284839931485 1e-05 2.5575434104664394 1.57827E-09 6.71617E-09
0.8587830250000003 620.3883580322042 506.87365880698883 0.00012133112296547384 0.0003639933688964215 1e-05 2.6917512929127785 1.57824E-09 6.70706E-09
0.9177870250000001 604.5728485571873 470.1811188526957 0.00011302561361559898 0.0003390768408467969 1e-05 2.827931608790073 1.57804E-09 6.69839E-09
0.9787512249999999 589.6244538003725 437.2253028613973 0.0001054868559010918 0.0003164605677032754 1e-05 2.9659836306282665 1.57769E-09 6.69011E-09
1.0416756249999999 575.4647130681404 407.52638795274214 9.863227168673703e-05 0.0002958968150602111 1e-05 3.1057995713191136 1.57717E-09 6.68216E-09
1.106560225 562.0238071082103 380.6786263695228 9.238719571067585e-05 0.00027716158713202756 1e-05 3.2472635264745433 1.57650E-09 6.67451E-09
1.1734050249999999 549.2393306616748 356.337133058476 8.668471942651281e-05 0.00026005415827953847 1e-05 3.390250377784626 1.57568E-09 6.66712E-09
1.2422100249999999 537.055267127667 334.2073310517944 8.146552280649087e-05 0.0002443965684194726 1e-05 3.5346246604160734 1.57470E-09 6.65995E-09
1.312975225 525.4211273017554 314.0364627051049 7.66775314698109e-05 0.00023003259440943267 1e-05 3.680239398545959 1.57357E-09 6.65298E-09
1.3857006250000001 514.2912222445965 295.6067188143757 7.22753535206333e-05 0.00021682606056189988 1e-05 3.8269349136263293 1.57227E-09 6.64617E-09
1.4603862250000001 503.62404656852783 278.7296437941684 6.821954400551242e-05 0.00020465863201653728 1e-05 3.974537610479914 1.57082E-09 6.63949E-09
1.537032025 493.3817532387279 263.24155406242807 6.447579271161226e-05 0.0001934273781348368 1e-05 4.122858747373674 1.56921E-09 6.63293E-09
1.6156380250000002 483.5297047123551 248.99976599909283 6.101413265877145e-05 0.00018304239797631435 1e-05 4.271693198133726 1.56743E-09 6.62647E-09
1.6962042250000002 474.036088149779 235.8794746184206 5.780823778011509e-05 0.00017342471334034527 1e-05 4.420818217217901 1.56549E-09 6.62007E-09
1.7787306250000001 464.8715847322951 223.77115820419587 5.483483986768791e-05 0.00016450451960306375 1e-05 4.569992222331853 1.56338E-09 6.61372E-09
1.8632172250000003 456.00908496424626 212.57841033235925 5.207326321381425e-05 0.00015621978964144276 1e-05 4.718953613501383 1.56109E-09 6.60742E-09
1.9496640250000004 447.42344333490917 202.21612092965933 4.950505767398655e-05 0.00014851517302195966 1e-05 4.86741965241236 1.55862E-09 6.60112E-09
2.0380710250000003 439.09126694492244 192.6089437414919 4.711370614286641e-05 0.00014134111842859924 1e-05 5.015085431329731 1.55598E-09 6.59484E-09
2.1284382250000005 430.9907337193728 183.68999987982306 4.4884385607963684e-05 0.00013465315682389104 1e-05 5.161622967120965 1.55314E-09 6.58853E-09
2.2207656250000003 423.1014366767897 175.39977679258885 4.280376682405958e-05 0.00012841130047217876 1e-05 5.306680462967169 1.55011E-09 6.58220E-09
2.3150532250000007 415.40425145774503 167.6851896486486 4.085984275773177e-05 0.0001225795282731953 1e-05 5.449881788390294 1.54688E-09 6.57583E-09
2.4113010250000007 407.8812277422787 160.49877912692907 3.904165855147033e-05 0.00011712497565441099 1e-05 5.590826246466513 1.54345E-09 6.56941E-09
2.509509025 400.51084908492595 153.79657013354597 3.8518325742531035e-06 0.0001245425865675169 1e-05 4.640676010362828 1.53978E-09 6.56278E-09
2.609677225 393.2895829473666 147.54425230024364 4.073254380871783e-06 0.00013170189164818754 1e-05 4.821189772733903 1.53591E-09 6.55630E-09
