# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 740000.0yr
# R M_core M_env t_form
0.748362481654538 0.109601952009845 0.004202799962854455 0.0
3.312625234304133 0.1317963450326812 0.00904165137229399 0.0
7.5598519191157445 0.179311171403659 0.018501291947288796 0.0
18.423093257168023 0.15320774792262384 0.014889830608827696 0.0
28.986451728062335 0.12673210152688313 0.010679765283148592 0.0
0.9707945248900622 0.011009659648156632 0.00013665177000916692 0.0
4.820195085030437 0.013164237536096749 0.0003808668725623161 0.0
9.77001997754564 0.017804597098608585 0.0009081226439024793 0.0
19.850148532349987 0.015259047835277251 0.0006296548665825766 0.0
29.903348803820485 0.012631063849741156 0.0003437267825859584 0.0
