# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 710000.0000000001yr
# R M_core M_env t_form
0.7572178061995684 0.10939872644492579 0.004108681339929304 0.0
3.371300099775387 0.13140538998927861 0.008851121000220154 0.0
7.6528110877276365 0.17894207618097296 0.018164505661624003 0.0
18.482961194891942 0.1531056827422388 0.014627450200631128 0.0
29.025225807510857 0.12668971903720097 0.010482524647321231 0.0
0.9719921341540252 0.01098534958839075 0.00013339398845792599 0.0
4.826930478373715 0.013126176634447342 0.0003757659545663312 0.0
9.778322346881351 0.017778670883682204 0.0009039110849122374 0.0
19.855633993607153 0.015250336250285513 0.0006274156248578304 0.0
29.906940649010487 0.012627254258166321 0.00034203061053996006 0.0
