# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 580000.0yr
# R M_core M_env t_form
0.796858128940871 0.10848699778176206 0.003679583695681682 0.0
3.634526510473737 0.1296837451533171 0.007991496359307513 0.0
8.061896716120861 0.1769717339265376 0.01661592427983894 0.0
18.747505841843836 0.15254030590114318 0.013426692137832746 0.0
29.196256491033687 0.12645146222922754 0.009578707221594254 0.0
0.9771704513338996 0.010878754062087768 0.00011903951718301557 0.0
4.856608069831685 0.01295835567462991 0.0003533165552438737 0.0
9.815288360739345 0.01763417188645144 0.00088210203109575 0.0
19.880042401403195 0.01520126313115277 0.0006164326496569699 0.0
29.92286877538908 0.012605624454740371 0.00033405289156291106 0.0
