# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 349999.99999999994yr
# R M_core M_env t_form
0.8721804525034542 0.10675941720532359 0.0028074712951254386 0.0
4.136801851517247 0.12651883900662242 0.006292389268593767 0.0
8.810818997611666 0.17283050766188413 0.013573165362860727 0.0
19.23571446605535 0.15075129223397024 0.010963804053843045 0.0
29.510586418618605 0.12566173770499023 0.007712030360518975 0.0
0.9862826187146702 0.010686123536688566 9.266833767168944e-05 0.0
4.9110675631825425 0.012648577225161911 0.0003120414505168146 0.0
9.884755548139399 0.017261734579681196 0.0008306524055436246 0.0
19.92586451740787 0.015039740977646132 0.0005886308538992918 0.0
29.95253378380422 0.012532178142582062 0.0003157721546084868 0.0
