# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 880000.0yr
# R M_core M_env t_form
0.7084284582773924 0.11052159661369469 0.00462190476448036 0.0
3.0490201602994342 0.13357031136325795 0.009895343869106135 0.0
7.133326054143997 0.1807213284473346 0.01998738010240487 0.0
18.149483304328943 0.15358568496560446 0.016053809874623272 0.0
28.808932844323397 0.1268874898796891 0.011554058179661328 0.0
0.9651934040483018 0.011122127215888292 0.00015165318902448982 0.0
4.789348697884905 0.013314160797749889 0.00040157169462478335 0.0
9.732372871197192 0.01789964508005024 0.0009248990241728752 0.0
19.825249830698656 0.015290821701546985 0.0006390914669003279 0.0
29.886989499849133 0.012644905670468689 0.0003511415799329785 0.0
