# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 590000.0yr
# R M_core M_env t_form
0.7981334052627921 0.10587266218153042 0.003498489036610908 0.0
3.8314337490024957 0.1082454538696064 0.005478138507116525 0.0
8.849885675973885 0.10705492047294925 0.0059873390148569555 0.0
19.06518162399682 0.11311031706761461 0.007256873250255974 0.0
29.305954356609174 0.10743090486244285 0.006796321495944668 0.0
0.9773620057356484 0.010615378231887839 9.542726980485557e-05 0.0
4.879879669535321 0.010804819362921794 0.0001342550294205187 0.0
9.889846130076542 0.010672508294458356 0.00013125660507450168 0.0
19.91026736854801 0.011286174849326328 0.00018847341610358592 0.0
29.933353352828938 0.010726792482818319 0.0001399604288669935 0.0
