# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 1000000.0yr
# R M_core M_env t_form
0.6823655515973287 0.10837309954086817 0.004689496826306239 0.0
3.151611466185973 0.11215101575887107 0.007408770406568976 0.0
8.148026287575494 0.10923386012796188 0.007951257651424286 0.0
18.488844150384963 0.11395069431145818 0.009390711670227096 0.0
28.870026685860676 0.10784374818479722 0.008807202930958952 0.0
0.9613967807174421 0.010917170139480166 0.0001372004910623793 0.0
4.805881459529739 0.01114644053917476 0.00018673694647154546 0.0
9.825549185789518 0.010847410620240572 0.0001680583247657471 0.0
19.857104733792006 0.01135983280912921 0.00021479693707354526 0.0
29.89292248729324 0.010764142717337376 0.00016567557572667868 0.0
