# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 960000.0yr
# R M_core M_env t_form
0.6928409635995034 0.10817926393404408 0.004588112011546155 0.0
3.2134974667485445 0.11186198004071778 0.007244641549056594 0.0
8.213264667666367 0.10910722604870178 0.00778500706405428 0.0
18.542355353067986 0.11390290646200832 0.009205746898039761 0.0
28.91074493275177 0.10782042275795899 0.008632349598675725 0.0
0.9629603080011437 0.010892558377108189 0.00013373493541572916 0.0
4.812775310657967 0.01112486733531198 0.0001830343716676316 0.0
9.831462045024887 0.01083779827587679 0.00016541937267626827 0.0
19.8619850651234 0.011355760087243484 0.0002126541674071576 0.0
29.896662908529105 0.010762075476045605 0.00016347861259498035 0.0
