# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 830000.0yr
# R M_core M_env t_form
0.7280905532003412 0.10743432740587641 0.004233943755916628 0.0
3.421341273945612 0.1107244044133813 0.006670585409638277 0.0
8.429982500534967 0.10860645480959379 0.0072139143199339084 0.0
18.720224421870938 0.11371402160149807 0.008575567178425458 0.0
29.045741576886 0.10772711289557113 0.008037017158375286 0.0
0.9680354565404271 0.010800178627382776 0.00012100878929603423 0.0
4.835682184060127 0.011037873507435974 0.00016899995125827918 0.0
9.85120448887696 0.01079900115809928 0.00015585269289731287 0.0
19.87828588699414 0.011339490469359425 0.00020524573533541924 0.0
29.909114704067882 0.010753728286210502 0.00015597502236893915 0.0
