# Bitsch2015Model pb_gas_f: 0.1, migrate: True
# GasAccretionf_max: 0.8, f_py: 0.2, kappa_env: 0.05 cm^2 g^-1, rho_core: 5.5 g cm^-1
# PebbleAccretionHill
# CridaMigration 
#	 TypeIMigration gamma: 1.4
#	 TypeIIMigration
# time: 260000.00000000003yr
# R M_core M_env t_form
0.9056629809356177 0.10348091932619767 0.0022260063297702805 0.0
4.453678985827893 0.10462431147304367 0.003466360529530489 0.0
9.470750804379202 0.1037491634562681 0.0037971046443232206 0.0
19.575327458456034 0.11115719990359366 0.004868918528440084 0.0
29.686842579225672 0.10638311348688294 0.004549968888825724 0.0
0.9900779713874268 0.010352519988690323 5.72586450398311e-05 0.0
4.944763605412458 0.010452481972436837 7.946983879506693e-05 0.0
9.948388509266907 0.010366125579763364 7.861734186395572e-05 0.0
19.958583226089345 0.01110498321356404 0.00015175623265745611 0.0
29.9694835823651 0.010628285045438588 0.00010815964894396046 0.0
